Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
29161,IN-2015-PN1877558-42354,16/12/2015,21/12/2015,Standard Class,PN-1877558,Parhena Norris,Home Office,,Bangalore,Karnataka,India,Southern Asia,Asia Pacific,FUR-CH-4700,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",$418.35,5,0,$204.90,26.42,Medium
20120,ES-2015-CA1231045-42355,17/12/2015,21/12/2015,Second Class,CA-1231045,Christine Abelman,Corporate,,Albi,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,TEC-PH-3797,Technology,Phones,"Cisco Office Telephone, Full Size",$347.44,5,0.15,$16.24,25.47,Medium
7986,MX-2015-DA1345093-42356,18/12/2015,21/12/2015,First Class,DA-1345093,Dianna Arnett,Home Office,,León,León,Nicaragua,Central America,LATAM,FUR-CH-5440,Furniture,Chairs,"Office Star Chairmat, Set of Two",$90.76,2,0,$38.08,21.203,High
29717,IN-2015-GM146807-42355,17/12/2015,21/12/2015,Standard Class,GM-146807,Greg Matthias,Consumer,,Melbourne,Victoria,Australia,Oceania,Asia Pacific,TEC-PH-5254,Technology,Phones,"Motorola Headset, with Caller ID",$143.53,2,0.1,$19.09,19.77,High
14458,ES-2015-BD1163564-42357,19/12/2015,21/12/2015,Second Class,BD-1163564,Brian Derr,Consumer,,Pescara,Abruzzi,Italy,Southern Europe,Europe,OFF-AR-3499,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",$138.96,3,0,$36.09,19.72,Medium
10488,ES-2015-PB1921045-42354,16/12/2015,21/12/2015,Standard Class,PB-1921045,Phillip Breyer,Corporate,,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,OFF-ST-6252,Office Supplies,Storage,"Tenex Folders, Wire Frame",$260.79,13,0.1,$109.86,18.42,Medium
7984,MX-2015-DA1345093-42356,18/12/2015,21/12/2015,First Class,DA-1345093,Dianna Arnett,Home Office,,León,León,Nicaragua,Central America,LATAM,FUR-CH-5437,Furniture,Chairs,"Office Star Chairmat, Adjustable",$273.24,6,0,$62.76,18.162,High
30995,ID-2015-RP1939092-42354,16/12/2015,21/12/2015,Second Class,RP-1939092,Resi Pölking,Consumer,,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-4520,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",$147.89,4,0.4,-$4.99,16.92,Medium
42811,IZ-2015-LC714061-42353,15/12/2015,21/12/2015,Standard Class,LC-714061,Logan Currie,Consumer,,Basra,Al Basrah,Iraq,Western Asia,Asia Pacific,OFF-AR-6127,Office Supplies,Art,"Stanley Sketch Pad, Fluorescent",$365.52,8,0,$58.32,16.9,Medium
10652,ES-2015-JF1535564-42356,18/12/2015,21/12/2015,First Class,JF-1535564,Jay Fein,Consumer,,Trapani,Sicily,Italy,Southern Europe,Europe,OFF-ST-5711,Office Supplies,Storage,"Rogers Trays, Single Width",$185.13,5,0.4,-$101.97,14.76,Medium
10489,ES-2015-PB1921045-42354,16/12/2015,21/12/2015,Standard Class,PB-1921045,Phillip Breyer,Corporate,,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,OFF-ST-6282,Office Supplies,Storage,"Tenex Trays, Industrial",$196.88,4,0.1,-$0.04,13.85,Medium
30997,ID-2015-RP1939092-42354,16/12/2015,21/12/2015,Second Class,RP-1939092,Resi Pölking,Consumer,,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,TEC-PH-5837,Technology,Phones,"Samsung Signal Booster, VoIP",$164.02,2,0.4,-$95.72,12.61,Medium
6955,US-2015-RM1975036-42353,15/12/2015,21/12/2015,Standard Class,RM-1975036,Roland Murray,Consumer,,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,FUR-BO-5954,Furniture,Bookcases,"Sauder Corner Shelving, Pine",$178.38,3,0.4,-$53.52,10.737,Medium
34628,CA-2015-GM14455140-42353,15/12/2015,21/12/2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,60653,Chicago,Illinois,United States,Central US,USCA,TEC-AC-4935,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,$227.98,3,0.2,$28.50,11.96,Medium
34629,CA-2015-GM14455140-42353,15/12/2015,21/12/2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,60653,Chicago,Illinois,United States,Central US,USCA,TEC-PH-5828,Technology,Phones,Samsung HM1900 Bluetooth Headset,$52.68,3,0.2,$19.76,1.36,Medium
34630,CA-2015-GM14455140-42353,15/12/2015,21/12/2015,Standard Class,GM-144551402,Gary Mitchum,Home Office,60653,Chicago,Illinois,United States,Central US,USCA,FUR-FU-5172,Furniture,Furnishings,"Master Caster Door Stop, Gray",$2.03,1,0.6,-$1.32,1.1,Medium
30998,ID-2015-RP1939092-42354,16/12/2015,21/12/2015,Second Class,RP-1939092,Resi Pölking,Consumer,,Manukau City,Auckland,New Zealand,Oceania,Asia Pacific,FUR-CH-4698,Furniture,Chairs,"Hon Steel Folding Chair, Black",$94.79,2,0.4,-$41.11,9.87,Medium
43573,SU-2015-NP8325122-42354,16/12/2015,21/12/2015,Second Class,NP-8325122,Naresj Patel,Consumer,,Ad Diwem,White Nile,Sudan,North Africa,Africa,OFF-AR-5930,Office Supplies,Art,"Sanford Sketch Pad, Blue",$90.96,2,0,$2.70,9.61,Medium
10487,ES-2015-PB1921045-42354,16/12/2015,21/12/2015,Standard Class,PB-1921045,Phillip Breyer,Corporate,,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,TEC-AC-4153,Technology,Accessories,"Enermax Flash Drive, Programmable",$129.06,3,0,$46.44,9.6,Medium
12974,ES-2015-BG1174045-42353,15/12/2015,21/12/2015,Standard Class,BG-1174045,Bruce Geld,Consumer,,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,FUR-FU-5734,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",$122.22,7,0,$58.59,9.12,Medium
32321,CA-2015-HR14770140-42356,18/12/2015,21/12/2015,First Class,HR-147701404,Hallie Redmond,Home Office,90045,Los Angeles,California,United States,Western US,USCA,OFF-BI-4352,Office Supplies,Binders,GBC Plastic Binding Combs,$11.81,2,0.2,$4.28,1.31,Medium
50702,IZ-2015-JC538561-42354,16/12/2015,21/12/2015,Second Class,JC-538561,Jenna Caffey,Consumer,,Arbil,Arbil,Iraq,Western Asia,Asia Pacific,TEC-AC-3389,Technology,Accessories,"Belkin Memory Card, Erganomic",$112.62,1,0,$56.31,8.12,Medium
10510,ES-2015-SW2035045-42357,19/12/2015,21/12/2015,First Class,SW-2035045,Sean Wendt,Home Office,,Pessac,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,OFF-EN-4436,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",$36.90,3,0,$13.95,7.64,High
18395,ES-2015-DW1358545-42357,19/12/2015,21/12/2015,Second Class,DW-1358545,Dorothy Wardle,Corporate,,Brest,Brittany,France,Western Europe,Europe,OFF-BI-3719,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",$37.08,3,0,$16.65,6.65,High
4376,MX-2015-AS1024082-42357,19/12/2015,21/12/2015,Second Class,AS-1024082,Alan Shonely,Consumer,,Villa Frontera,Coahuila,Mexico,Central America,LATAM,OFF-PA-4001,Office Supplies,Paper,"Eaton Message Books, Recycled",$109.28,8,0,$33.76,6.427,High
12281,ES-2015-SC207258-42357,19/12/2015,21/12/2015,First Class,SC-207258,Steven Cartwright,Consumer,,Villach,Carinthia,Austria,Western Europe,Europe,OFF-SU-6168,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",$82.50,5,0,$33.75,5.74,High
10650,ES-2015-JF1535564-42356,18/12/2015,21/12/2015,First Class,JF-1535564,Jay Fein,Consumer,,Trapani,Sicily,Italy,Southern Europe,Europe,OFF-ST-5688,Office Supplies,Storage,"Rogers Box, Single Width",$43.20,3,0.4,-$20.16,5.46,Medium
43574,SU-2015-NP8325122-42354,16/12/2015,21/12/2015,Second Class,NP-8325122,Naresj Patel,Consumer,,Ad Diwem,White Nile,Sudan,North Africa,Africa,OFF-PA-4475,Office Supplies,Paper,"Green Bar Message Books, Multicolor",$50.40,2,0,$24.18,5.25,Medium
14459,ES-2015-BD1163564-42357,19/12/2015,21/12/2015,Second Class,BD-1163564,Brian Derr,Consumer,,Pescara,Abruzzi,Italy,Southern Europe,Europe,OFF-AR-6123,Office Supplies,Art,"Stanley Pens, Fluorescent",$56.55,5,0,$4.95,5.17,Medium
40342,CA-2015-KM16225140-42355,17/12/2015,21/12/2015,Second Class,KM-162251404,Kalyca Meade,Corporate,94086,Sunnyvale,California,United States,Western US,USCA,TEC-AC-4877,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$189.95,5,0,$45.59,17.06,Medium
40343,CA-2015-KM16225140-42355,17/12/2015,21/12/2015,Second Class,KM-162251404,Kalyca Meade,Corporate,94086,Sunnyvale,California,United States,Western US,USCA,TEC-AC-5235,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,$149.95,5,0,$31.49,4.16,Medium
40345,CA-2015-KM16225140-42355,17/12/2015,21/12/2015,Second Class,KM-162251404,Kalyca Meade,Corporate,94086,Sunnyvale,California,United States,Western US,USCA,OFF-LA-3193,Office Supplies,Labels,Avery 475,$44.40,3,0,$22.20,3.69,Medium
40344,CA-2015-KM16225140-42355,17/12/2015,21/12/2015,Second Class,KM-162251404,Kalyca Meade,Corporate,94086,Sunnyvale,California,United States,Western US,USCA,OFF-AR-3613,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,$29.95,5,0,$8.69,3.15,Medium
40341,CA-2015-KM16225140-42355,17/12/2015,21/12/2015,Second Class,KM-162251404,Kalyca Meade,Corporate,94086,Sunnyvale,California,United States,Western US,USCA,OFF-BI-2939,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,$5.98,2,0.2,$2.24,1.29,Medium
10486,ES-2015-PB1921045-42354,16/12/2015,21/12/2015,Standard Class,PB-1921045,Phillip Breyer,Corporate,,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,OFF-PA-4479,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",$67.86,2,0,$27.78,4.86,Medium
19462,IT-2015-MS17530139-42354,16/12/2015,21/12/2015,Standard Class,MS-17530139,MaryBeth Skach,Consumer,,Sheffield,England,United Kingdom,Northern Europe,Europe,OFF-AR-3502,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",$74.25,3,0.5,-$25.29,4.76,Medium
36572,CA-2015-KL16555140-42353,15/12/2015,21/12/2015,Standard Class,KL-165551408,Kelly Lampkin,Corporate,72701,Fayetteville,Arkansas,United States,Southern US,USCA,TEC-AC-5237,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$159.80,4,0,$70.31,25.83,Low
36573,CA-2015-KL16555140-42353,15/12/2015,21/12/2015,Standard Class,KL-165551408,Kelly Lampkin,Corporate,72701,Fayetteville,Arkansas,United States,Southern US,USCA,TEC-AC-4945,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$44.75,5,0,$8.50,7.06,Low
50391,TU-2015-DG3300134-42355,17/12/2015,21/12/2015,Standard Class,DG-3300134,Deirdre Greer,Corporate,,Sincan,Ankara,Turkey,Western Asia,Asia Pacific,TEC-AC-4155,Technology,Accessories,"Enermax Keyboard, Bluetooth",$33.38,1,0.6,-$10.03,3.85,High
7985,MX-2015-DA1345093-42356,18/12/2015,21/12/2015,First Class,DA-1345093,Dianna Arnett,Home Office,,León,León,Nicaragua,Central America,LATAM,OFF-ST-4029,Office Supplies,Storage,"Eldon Box, Industrial",$14.32,2,0,$7.00,2.856,High
49392,NI-2015-MC757595-42354,16/12/2015,21/12/2015,Standard Class,MC-757595,Matt Collins,Consumer,,Lagos,Lagos,Nigeria,Western Africa,Africa,FUR-CH-5439,Furniture,Chairs,"Office Star Chairmat, Red",$39.49,2,0.7,-$39.53,2.5,Medium
13529,ES-2015-JW15220120-42355,17/12/2015,21/12/2015,Standard Class,JW-15220120,Jane Waco,Corporate,,Ponteareas,Galicia,Spain,Southern Europe,Europe,OFF-BI-3719,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",$37.08,3,0,$16.65,2.11,Medium
10490,ES-2015-PB1921045-42354,16/12/2015,21/12/2015,Standard Class,PB-1921045,Phillip Breyer,Corporate,,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,OFF-EN-3093,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",$36.00,5,0,$16.20,1.87,Medium
35278,CA-2015-PL18925140-42354,16/12/2015,21/12/2015,Standard Class,PL-189251404,Paul Lucas,Home Office,98115,Seattle,Washington,United States,Western US,USCA,FUR-FU-5175,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",$22.77,3,0,$9.79,1.6,Medium
12975,ES-2015-BG1174045-42353,15/12/2015,21/12/2015,Standard Class,BG-1174045,Bruce Geld,Consumer,,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,OFF-AR-3552,Office Supplies,Art,"Boston Sketch Pad, Blue",$48.60,1,0,$20.88,1.81,Medium
27651,IN-2015-EN1378059-42355,17/12/2015,21/12/2015,Standard Class,EN-1378059,Edward Nazzal,Consumer,,Banjarmasin,Kalimantan Selatan,Indonesia,Southeastern Asia,Asia Pacific,OFF-EN-3657,Office Supplies,Envelopes,"Cameo Clasp Envelope, Recycled",$13.21,3,0.47,-$6.77,1.71,Medium
49780,SF-2015-FH4350117-42355,17/12/2015,21/12/2015,Standard Class,FH-4350117,Fred Harton,Consumer,,Johannesburg,Gauteng,South Africa,Southern Africa,Africa,OFF-AR-3498,Office Supplies,Art,"Binney & Smith Pens, Water Color",$30.24,2,0,$10.86,1.68,Medium
27650,IN-2015-EN1378059-42355,17/12/2015,21/12/2015,Standard Class,EN-1378059,Edward Nazzal,Consumer,,Banjarmasin,Kalimantan Selatan,Indonesia,Southeastern Asia,Asia Pacific,OFF-BI-2899,Office Supplies,Binders,"Acco Binding Machine, Clear",$83.91,2,0.17,$18.15,1.37,Medium
50701,IZ-2015-JC538561-42354,16/12/2015,21/12/2015,Second Class,JC-538561,Jenna Caffey,Consumer,,Arbil,Arbil,Iraq,Western Asia,Asia Pacific,OFF-BI-4824,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",$8.49,1,0,$2.37,1.36,Medium
43013,NI-2015-AG52595-42354,16/12/2015,21/12/2015,Standard Class,AG-52595,Andy Gerbode,Corporate,,Lagos,Lagos,Nigeria,Western Africa,Africa,OFF-PA-3997,Office Supplies,Paper,"Eaton Memo Slips, Recycled",$4.10,1,0.7,-$6.71,1.34,Medium
629,MX-2015-NP1868518-42355,17/12/2015,21/12/2015,Second Class,NP-1868518,Nora Pelletier,Home Office,,Manaus,Amazonas,Brazil,South America,LATAM,OFF-SU-6171,Office Supplies,Supplies,"Stiletto Ruler, Steel",$9.52,1,0,$2.94,1.334,Medium
42810,IZ-2015-LC714061-42353,15/12/2015,21/12/2015,Standard Class,LC-714061,Logan Currie,Consumer,,Basra,Al Basrah,Iraq,Western Asia,Asia Pacific,OFF-BI-3293,Office Supplies,Binders,"Avery Index Tab, Clear",$23.16,4,0,$6.24,1.27,Medium
43014,NI-2015-AG52595-42354,16/12/2015,21/12/2015,Standard Class,AG-52595,Andy Gerbode,Corporate,,Lagos,Lagos,Nigeria,Western Africa,Africa,OFF-BI-2913,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",$2.45,1,0.7,-$1.90,1.21,Medium
49393,NI-2015-MC757595-42354,16/12/2015,21/12/2015,Standard Class,MC-757595,Matt Collins,Consumer,,Lagos,Lagos,Nigeria,Western Africa,Africa,OFF-BI-3739,Office Supplies,Binders,"Cardinal Index Tab, Economy",$2.63,1,0.7,-$2.11,1.17,Medium
6550,MX-2015-JH15820141-42356,18/12/2015,20/12/2015,Second Class,JH-15820141,John Huston,Consumer,,Paysandú,Paysandú,Uruguay,South America,LATAM,FUR-CH-4531,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black","$3,473.14",11,0,$868.12,634.529,High
23708,IN-2015-DW1354078-42357,19/12/2015,20/12/2015,First Class,DW-1354078,Don Weiss,Consumer,,Kuantan,Pahang,Malaysia,Southeastern Asia,Asia Pacific,TEC-PH-3806,Technology,Phones,"Cisco Smart Phone, Full Size","$1,954.17",3,0,$312.66,498.38,Critical
23065,IN-2015-CC126107-42353,15/12/2015,20/12/2015,Standard Class,CC-126107,Corey Catlett,Corporate,,Melbourne,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-5453,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",$591.95,7,0.1,$216.89,100.22,High
24083,IN-2015-IG1508527-42356,18/12/2015,20/12/2015,Second Class,IG-1508527,Ivan Gibson,Consumer,,Beijing,Beijing,China,Eastern Asia,Asia Pacific,FUR-CH-4654,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",$459.63,1,0,$87.30,99.43,High
43853,RS-2015-DP3000108-42355,17/12/2015,20/12/2015,Second Class,DP-3000108,Darren Powers,Consumer,,Kaluga,Kaluga,Russia,Eastern Europe,Europe,TEC-PH-3148,Technology,Phones,"Apple Smart Phone, Full Size",$637.50,1,0,$178.50,91.69,Medium
28003,ID-2015-LS1720059-42354,16/12/2015,20/12/2015,Standard Class,LS-1720059,Luke Schmidt,Corporate,,Depok,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,OFF-AP-4503,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Silver",$831.46,2,0.17,$230.38,65.91,Medium
47806,IS-2015-MO780063-42355,17/12/2015,20/12/2015,First Class,MO-780063,Meg O'Connel,Home Office,,Haifa,Haifa,Israel,Western Asia,Asia Pacific,OFF-AP-3865,Office Supplies,Appliances,"Cuisinart Microwave, Red",$278.46,1,0,$75.18,63.45,High
11178,ES-2015-DL1331548-42351,13/12/2015,20/12/2015,Standard Class,DL-1331548,Delfina Latchford,Consumer,,Wuppertal,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-AR-6125,Office Supplies,Art,"Stanley Sketch Pad, Blue",$311.01,7,0,$102.48,59.45,Low
21483,ID-2015-TP2156559-42355,17/12/2015,20/12/2015,Second Class,TP-2156559,Tracy Poddar,Corporate,,Surakarta,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-5413,Furniture,Chairs,"Novimex Swivel Stool, Red",$480.22,4,0.27,-$13.22,42.88,High
44669,PL-2015-NR8550103-42355,17/12/2015,20/12/2015,Second Class,NR-8550103,Nick Radford,Consumer,,Radom,Masovia,Poland,Eastern Europe,Europe,FUR-BO-3642,Furniture,Bookcases,"Bush Library with Doors, Traditional",$364.32,1,0,$18.21,38.58,Medium
18786,ES-2015-SW20755139-42354,16/12/2015,20/12/2015,Standard Class,SW-20755139,Steven Ward,Corporate,,Bradford,England,United Kingdom,Northern Europe,Europe,TEC-AC-5199,Technology,Accessories,"Memorex Keyboard, Bluetooth",$214.02,3,0,$29.88,36.97,High
13245,ES-2015-FH1436548-42357,19/12/2015,20/12/2015,First Class,FH-1436548,Fred Hopkins,Corporate,,Halle,North Rhine-Westphalia,Germany,Western Europe,Europe,FUR-CH-5794,Furniture,Chairs,"SAFCO Rocking Chair, Black",$119.23,1,0.1,$1.30,34.25,Critical
161,MX-2015-GP1474031-42356,18/12/2015,20/12/2015,Second Class,GP-1474031,Guy Phonely,Corporate,,Cienfuegos,Cienfuegos,Cuba,Caribbean,LATAM,OFF-EN-3667,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",$152.64,6,0,$35.04,31.558,High
47805,IS-2015-MO780063-42355,17/12/2015,20/12/2015,First Class,MO-780063,Meg O'Connel,Home Office,,Haifa,Haifa,Israel,Western Asia,Asia Pacific,FUR-CH-4681,Furniture,Chairs,"Hon Rocking Chair, Adjustable",$133.11,1,0,$63.87,31.04,High
15316,ES-2015-AB1016545-42356,18/12/2015,20/12/2015,First Class,AB-1016545,Alan Barnes,Consumer,,Montreuil,Ile-de-France,France,Western Europe,Europe,OFF-EN-3103,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",$118.17,3,0,$57.87,29.88,High
43854,RS-2015-DP3000108-42355,17/12/2015,20/12/2015,Second Class,DP-3000108,Darren Powers,Consumer,,Kaluga,Kaluga,Russia,Eastern Europe,Europe,FUR-FU-3035,Furniture,Furnishings,"Advantus Frame, Erganomic",$219.48,2,0,$70.20,28.76,Medium
27998,ID-2015-LS1720059-42354,16/12/2015,20/12/2015,Standard Class,LS-1720059,Luke Schmidt,Corporate,,Depok,Jawa Barat,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-4546,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",$322.13,3,0.27,-$4.48,28.35,Medium
21485,ID-2015-TP2156559-42355,17/12/2015,20/12/2015,Second Class,TP-2156559,Tracy Poddar,Corporate,,Surakarta,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,OFF-AP-3863,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White",$152.51,5,0.17,-$18.49,25.47,High
160,MX-2015-GP1474031-42356,18/12/2015,20/12/2015,Second Class,GP-1474031,Guy Phonely,Corporate,,Cienfuegos,Cienfuegos,Cuba,Caribbean,LATAM,OFF-AR-5902,Office Supplies,Art,"Sanford Canvas, Blue",$168.40,5,0,$3.30,24.441,High
7202,MX-2015-CM1244582-42354,16/12/2015,20/12/2015,Second Class,CM-1244582,Chuck Magee,Consumer,,Tuxtla Gutiérrez,Chiapas,Mexico,Central America,LATAM,OFF-SU-4135,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",$173.16,6,0,$43.20,19.032,Medium
21486,ID-2015-TP2156559-42355,17/12/2015,20/12/2015,Second Class,TP-2156559,Tracy Poddar,Corporate,,Surakarta,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,FUR-FU-3028,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",$98.75,3,0.27,$2.63,14.71,High
18245,IT-2015-ED13885139-42354,16/12/2015,20/12/2015,Standard Class,ED-13885139,Emily Ducich,Home Office,,Plymouth,England,United Kingdom,Northern Europe,Europe,FUR-FU-4083,Furniture,Furnishings,"Eldon Photo Frame, Black",$122.03,3,0.3,-$20.98,14.16,High
21484,ID-2015-TP2156559-42355,17/12/2015,20/12/2015,Second Class,TP-2156559,Tracy Poddar,Corporate,,Surakarta,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,OFF-AR-3492,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",$101.94,5,0.27,$16.74,13.22,High
46711,EG-2015-KH651038-42354,16/12/2015,20/12/2015,Standard Class,KH-651038,Keith Herrera,Consumer,,Alexandria,Al Iskandariyah,Egypt,North Africa,Africa,OFF-ST-5705,Office Supplies,Storage,"Rogers Shelving, Blue",$124.26,2,0,$6.18,13.07,Medium
34183,CA-2015-EP13915140-42357,19/12/2015,20/12/2015,First Class,EP-139151404,Emily Phan,Consumer,90008,Los Angeles,California,United States,Western US,USCA,OFF-AR-5305,Office Supplies,Art,Newell 327,$6.63,3,0,$1.79,2.05,Medium
34184,CA-2015-EP13915140-42357,19/12/2015,20/12/2015,First Class,EP-139151404,Emily Phan,Consumer,90008,Los Angeles,California,United States,Western US,USCA,OFF-PA-6555,Office Supplies,Paper,Xerox 1996,$12.96,2,0,$6.22,1.94,Medium
34185,CA-2015-EP13915140-42357,19/12/2015,20/12/2015,First Class,EP-139151404,Emily Phan,Consumer,90008,Los Angeles,California,United States,Western US,USCA,OFF-PA-6576,Office Supplies,Paper,Xerox 213,$32.40,5,0,$15.55,1.09,Medium
15317,ES-2015-AB1016545-42356,18/12/2015,20/12/2015,First Class,AB-1016545,Alan Barnes,Consumer,,Montreuil,Ile-de-France,France,Western Europe,Europe,OFF-LA-6034,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",$55.62,6,0,$25.56,11.54,High
10154,US-2015-GP1474018-42356,18/12/2015,20/12/2015,Second Class,GP-1474018,Guy Phonely,Corporate,,Pilar,Alagoas,Brazil,South America,LATAM,OFF-AR-5902,Office Supplies,Art,"Sanford Canvas, Blue",$67.36,5,0.6,-$97.74,10.77,Medium
44862,SA-2015-RE9450110-42354,16/12/2015,20/12/2015,Standard Class,RE-9450110,Richard Eichhorn,Consumer,,Riyadh,Ar Riyad,Saudi Arabia,Western Asia,Asia Pacific,FUR-CH-4520,Furniture,Chairs,"Harbour Creations Bag Chairs, Red",$123.24,2,0,$52.98,10.38,High
46708,EG-2015-KH651038-42354,16/12/2015,20/12/2015,Standard Class,KH-651038,Keith Herrera,Consumer,,Alexandria,Al Iskandariyah,Egypt,North Africa,Africa,FUR-FU-6254,Furniture,Furnishings,"Tenex Frame, Duo Pack",$110.04,1,0,$8.79,9.37,Medium
24082,IN-2015-IG1508527-42356,18/12/2015,20/12/2015,Second Class,IG-1508527,Ivan Gibson,Consumer,,Beijing,Beijing,China,Eastern Asia,Asia Pacific,OFF-ST-4061,Office Supplies,Storage,"Eldon Folders, Industrial",$69.84,4,0,$2.04,8.76,High
20124,IT-2015-BF1102045-42354,16/12/2015,20/12/2015,Standard Class,BF-1102045,Barry Französisch,Corporate,,Reims,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,OFF-AR-5917,Office Supplies,Art,"Sanford Markers, Blue",$81.38,7,0.5,-$50.51,8.69,Medium
43717,RS-2015-PP8955108-42355,17/12/2015,20/12/2015,Second Class,PP-8955108,Paul Prost,Home Office,,Bryansk,Bryansk,Russia,Eastern Europe,Europe,TEC-PH-3799,Technology,Phones,"Cisco Office Telephone, with Caller ID",$80.46,1,0,$10.44,8.32,High
18246,IT-2015-ED13885139-42354,16/12/2015,20/12/2015,Standard Class,ED-13885139,Emily Ducich,Home Office,,Plymouth,England,United Kingdom,Northern Europe,Europe,OFF-AR-6108,Office Supplies,Art,"Stanley Canvas, Water Color",$105.30,2,0,$46.32,8.22,High
43716,RS-2015-PP8955108-42355,17/12/2015,20/12/2015,Second Class,PP-8955108,Paul Prost,Home Office,,Bryansk,Bryansk,Russia,Eastern Europe,Europe,TEC-AC-5132,Technology,Accessories,"Logitech Numeric Keypad, Programmable",$47.82,1,0,$6.21,7.1,High
15318,ES-2015-AB1016545-42356,18/12/2015,20/12/2015,First Class,AB-1016545,Alan Barnes,Consumer,,Montreuil,Ile-de-France,France,Western Europe,Europe,OFF-PA-5877,Office Supplies,Paper,"SanDisk Message Books, Multicolor",$151.38,6,0,$24.12,6.9,High
18787,ES-2015-SW20755139-42354,16/12/2015,20/12/2015,Standard Class,SW-20755139,Steven Ward,Corporate,,Bradford,England,United Kingdom,Northern Europe,Europe,OFF-LA-4542,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",$49.50,6,0,$6.84,6.51,High
11177,ES-2015-DL1331548-42351,13/12/2015,20/12/2015,Standard Class,DL-1331548,Delfina Latchford,Consumer,,Wuppertal,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-LA-4551,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",$94.50,14,0,$13.86,6.31,Low
9680,MX-2015-HF1499582-42355,17/12/2015,20/12/2015,First Class,HF-1499582,Herbert Flentye,Consumer,,Juárez,Chihuahua,Mexico,Central America,LATAM,TEC-PH-3141,Technology,Phones,"Apple Office Telephone, VoIP",$130.74,3,0,$47.04,5.824,High
